-0.23205918	0.6063548	0.15913744	-0.030089505	0.9834799	-0.74124223	0.912881	0.21282855	-0.4016272	-0.38475946	-0.88031745	-0.14108077	0.36519158	-0.7362252	-1.2681204	0.107793465	-1.6514556	0.25232184	0.03297518	-1.3323337	-0.49948278	0.07564664	0.72880155	-0.22234342	1.2510382	-0.44937143	-0.33045638	-0.44790617	-1.4088416	0.7297766	-0.52354366	0.45909107	-0.6387691	1.3012159	-1.3975139	0.3350443	-0.3891776	0.028765026	-0.59303033	0.80781966	-2.5474439	0.7211197	0.6104589	0.059502292	1.0428472	1.0341387	1.0374461	-1.2355119	1.9604647	1.0213035	-1.1108956	-0.5515133	-1.5934409	1.6775371	-0.015208595	-0.49117947	-1.0149168	0.20906653	0.040116057	0.24740152	-0.80974406	-0.45611432	1.6463256	0.8377151	-0.63641405	-0.56006277	-0.7254113	-0.24042606	-1.7563405	0.060967796	-1.3813057	-1.2717502	-0.0006176192	-1.386722	0.05336826	-0.43597555	1.6599042	-1.1524537	-1.4825404	1.5202923	0.021924656	0.7058332	0.7246731	-1.4489137	-1.1473753	1.1595465	-0.114288144	-0.50437945	-0.3256803	0.11614829	0.6345151	0.3317044	0.9039746	-2.1716475	-0.9143977	1.0233829	-1.2967905	1.1428934	-1.4455663	-0.22669472	0.4937408	-0.8148812	-0.7179635	0.84977704	0.8984653	1.130082	1.5361722	-0.96776885	1.2892594	-0.47991058	0.12895955	-2.3007019	0.014176113	1.0355141	-0.31947428	-0.8985619	-0.7739817	-0.32984254	0.28837067	-0.1978437	0.3717015	0.8995863	1.6029898	-0.69996965	0.3317144	0.79454213	-0.17702998	1.7535236
1.4710927	0.26035827	-1.5837305	0.13098915	-0.36052433	0.0020250473	1.5824622	0.20963861	1.3689795	-0.44598794	0.80569	-0.093079686	2.6928606	2.2847073	-0.4333393	-0.05566972	1.1549106	-0.3512303	-0.87838507	-0.69351906	1.7786088	-1.6680449	0.29252073	-0.20655869	-2.0836387	0.5481885	0.14039402	0.008048131	0.37493324	-0.13772057	-0.6574847	-0.47770613	0.7152108	-1.6073024	1.1404569	-0.577671	-0.082059205	0.5798527	-0.21552536	0.30272105	-1.0197175	-1.0465728	-0.2981743	1.2767386	0.5802334	-0.1422533	-0.59878206	-0.6510225	-0.412792	0.62528706	0.5876303	1.2493001	-0.0075795534	-1.3079513	0.28879374	-1.6066815	-1.1797059	-0.7781702	-0.8933904	0.04303732	-0.2772557	1.234143	1.1818805	0.3082743	1.6385069	-2.013278	-0.28443122	-0.32340953	1.0054735	-0.12348271	-0.79646707	-1.2842	-0.19996263	-1.1806744	-0.110802546	1.6857318	-1.0391645	-2.6519024	-1.3424114	-0.0710616	-0.27863857	-0.46966863	1.3747948	-0.7545935	-0.014272059	0.7029078	1.3227338	0.55958927	-0.57786626	0.20628102	0.29391077	-0.29707012	1.1512717	-0.01569198	-1.3012722	-0.57481706	0.1141	-0.054939568	2.061021	-0.14294232	1.7463837	-0.015569273	1.20927	-1.2467911	1.4092561	0.9564708	1.5883201	0.27774143	-1.1662025	1.4902431	-0.25548625	0.658979	0.8392665	0.57005996	-0.41528395	-0.15440002	1.4203101	-0.050037455	1.093777	-0.087062694	0.86272424	1.8497477	-0.76670444	-0.57717013	-1.1043372	0.56273544	-1.3590631	1.2943931
-1.0983384	0.68221766	0.5095494	-0.52005327	1.0440593	0.6240166	1.1389648	-0.10825733	0.19019611	-1.284297	-1.1660038	0.6352786	0.79619664	-0.23172961	0.11630092	0.9712444	0.07141863	0.5774528	-1.3028108	0.0027045524	-0.65183187	-1.6097137	-1.028612	0.7872976	-0.36423975	-2.3562095	0.85063994	1.1545149	0.65203714	0.04334043	-0.41126338	0.67983866	-0.1984369	0.7393111	-2.1390128	0.90895593	1.917015	-1.1080688	-0.50088173	-0.3709343	0.6114199	-2.6354945	0.9645016	-0.17213365	-0.942293	1.8746126	0.7851262	-0.49533117	-0.69280463	-0.2837763	-2.320718	2.1781337	-1.1433736	-0.79102343	-0.9897828	-1.3147734	1.3712052	-0.7965978	-1.4551214	-0.6927036	0.86128855	-1.3857574	-1.3327106	-0.40547186	-0.20117344	1.3627014	-0.10331046	-2.2868452	1.2909212	-0.00013814564	-1.1101372	2.2151465	1.3289076	-1.086022	0.20201436	0.10026366	-1.3663547	0.046428002	-1.3846654	-0.8991893	0.5741545	0.09086594	0.21987471	-0.06931515	-0.3896338	0.8039067	-0.07310344	-0.9110317	0.7786237	0.7117281	-0.634653	0.29063466	0.86253333	0.09720623	-0.2833835	0.4603972	-1.1180809	0.16464628	0.3143579	0.26211783	2.3246875	0.08872922	-0.10310634	0.7858941	-0.3956946	1.3954778	0.5556899	-0.4846878	2.4210489	1.9389277	0.43631488	1.4361335	-0.21179377	0.56575286	0.6189353	-0.8095121	-0.078738	-1.2107437	-0.7975813	0.09979977	0.8264913	-0.22069573	-1.3130043	-1.044894	-0.08281801	0.3745063	2.0929816	-2.102865
0.6814692	-0.66793317	1.7703364	1.1283916	-1.2022207	-0.07139023	-0.833818	0.5764504	-1.2850257	1.7873743	0.6808956	-1.7442838	-0.23617247	-1.0843558	0.28504854	0.41621974	1.1180439	-0.39863333	1.3810095	-0.512738	0.47893682	-1.1739589	0.014937419	0.8223915	-0.75146115	-1.0221981	1.5956047	1.3962127	-1.3804946	-1.2618228	0.2471347	0.72686505	-0.5985858	-0.650922	0.60106486	0.28240785	-0.19468553	-0.13854851	1.2550777	1.7496676	-1.8470055	-0.27788398	0.22633164	-1.506842	0.88320464	0.20108955	-1.9664862	-0.028151637	0.14847548	1.1613472	-0.83284956	-1.5033683	-0.3351881	0.26268533	0.37956598	0.63690794	0.5769897	-1.1895199	0.82684296	-0.1779817	1.0249064	0.5532565	-1.2034961	0.6133318	-1.14317	-1.138938	0.84143245	0.86408573	-0.14581634	-0.38938993	-0.8970542	-0.45572332	-1.9637401	-0.7938425	0.6352131	2.4280078	-1.2834951	1.5634826	-1.5724847	0.26416674	0.40500826	-0.44598812	-0.42357743	-0.6307168	-1.7996383	0.38462874	0.41984418	0.09197893	0.6708769	0.6938103	-0.8716483	-0.23319711	-1.4196093	1.1837053	0.44504142	0.25067037	0.3880413	-0.37516454	-0.44311604	0.6642123	-0.24427025	0.9692945	0.30787823	0.5692203	-0.64601344	1.1063533	0.8622308	-0.4247915	1.1464131	-0.16940552	1.5350993	-0.2587518	-1.0673808	0.5867434	2.7656252	-1.0962131	0.36236945	-0.18705048	1.5705225	1.0796796	0.7191216	1.2874638	-1.7085091	-1.1142391	-0.39792627	-0.7007515	-0.2608366	0.18109211
-0.10189293	0.7439585	0.24629179	-0.12523557	0.76818657	0.28631702	-1.2285055	0.13891566	0.13861851	0.9941102	1.0142696	0.1677552	-2.4753938	-0.92114145	0.8938894	1.0599943	0.8741477	0.27463767	-0.77726454	0.56337774	2.0962968	0.18227203	-0.18903056	1.0530837	-0.60445607	-1.2823025	-0.6262364	0.47956842	-0.46437666	1.0236038	1.3877769	0.73031974	-1.8591264	0.09535931	-0.09591047	-1.3781435	1.4911973	0.85686946	-0.5376951	0.81343716	0.1098404	0.27227998	-0.14197376	2.2322166	0.5800848	0.2411124	1.4201115	0.39235476	0.84609395	-0.2865651	-0.48911843	0.4458816	-2.1521006	-0.6497095	0.81674516	1.3931988	0.25235245	1.7272416	0.32148284	0.11066715	1.8411074	2.029259	-1.7801396	-0.18562049	-0.6915216	0.017691704	0.27510715	0.37813446	0.26753208	0.09586134	0.9232394	0.7209812	-1.4145764	0.4156247	-0.110069394	0.18054312	0.33396453	-0.26996684	0.41708702	0.009120254	0.39686933	-0.38384417	-0.7807393	-1.4731648	-0.7566617	0.6395985	-0.22486924	-0.82036924	0.2741307	-0.4094695	1.2915497	-0.4078416	0.21665211	0.371631	-0.5550854	-0.68504405	-1.5624468	-0.9453951	-0.021228634	-0.43296856	-0.26351652	-0.93835294	-0.13903475	0.6966793	0.7952215	0.6762728	-0.2890395	-1.6587212	-0.10029864	-0.06032227	0.5533897	1.1188892	0.80542594	-1.6035447	-1.3732271	1.41911	-0.8924163	0.9063219	-0.34680745	-0.5062023	-0.91694903	-0.0881771	1.250941	0.8657882	0.86224204	-0.3247878	-0.54220295	-0.16347924
-0.2664791	-0.1532598	-0.7498126	-0.06915551	0.6541277	0.52713525	0.04543548	-0.5049128	0.872785	0.22923613	0.608055	-0.76233673	0.6121816	-0.5877267	-1.2606381	-2.2125475	-0.12216403	1.0050393	1.5057993	0.16727503	0.44975933	0.16594288	-0.5954569	0.63797766	-1.3268688	0.45559865	-1.0512719	-0.29483593	-1.3178682	0.17698154	1.056322	1.1200978	-0.7388255	-0.039293163	-0.42927226	-1.0609695	0.28654596	-1.5198959	0.8835513	0.16036306	0.28578633	0.67892	0.26731655	0.5718501	0.22128548	0.5182463	0.82893896	-0.7687957	2.4844038	0.87846637	-1.744965	-1.0526055	-1.9281867	0.55297637	-0.7172813	1.7148892	0.35890222	-0.34189484	0.5995016	-1.2723382	-2.1927688	-1.5549934	0.68094385	-1.4876146	0.7133666	-0.9936421	0.002067761	-0.37371552	-1.2487044	1.9523962	0.17372018	-0.83670044	0.1744113	-0.15444393	0.81819	1.2004718	0.31080157	0.8417212	-1.3403912	-0.055976253	1.6567713	0.06473629	0.12796429	-0.48693004	0.8561245	-0.06595391	0.67673135	-0.6285871	0.68203396	1.6411852	0.4921333	-0.37531888	-1.1124345	0.060014687	-2.4361954	1.0050508	-0.3886089	-0.40226343	-0.86167395	1.721123	-0.12269161	1.059902	-0.6372131	0.00966504	2.430569	-0.1415566	0.75878745	-0.35733387	1.4733691	-0.88236445	1.0485364	-1.2482438	-1.2308829	2.139602	-0.31540105	0.65216297	-0.97319573	0.15015797	0.3426412	2.7326837	1.9354495	-0.035615355	-1.1283514	0.8367781	2.2140594	-1.7910855	-1.5600222	0.51855
0.7443008	-0.16405892	-0.28782588	-0.35856524	1.260896	-0.33813643	-0.83283806	2.1532605	0.38129056	-0.82921374	0.38056546	0.517958	-0.93409294	0.2786731	-0.81767964	-0.23761366	-0.7694336	1.2220745	-0.20349176	-1.4566579	-0.57612383	0.36182418	0.52889913	1.7655634	0.010654149	0.37267452	-0.799127	1.104563	1.6192496	-1.0340257	-0.8707778	1.8369266	0.031445023	0.7690149	-0.63799703	1.2272718	-2.2162862	-1.1610651	0.79121697	-0.26346415	-0.31806517	0.6018894	-1.6140603	-0.47842026	-1.2020111	0.008247598	2.438686	-0.875162	0.36944497	0.24243705	0.47618803	1.4673021	-0.25947276	-0.9583414	0.11841369	-0.44353068	0.98357445	-1.2940557	1.5110402	0.13294564	-1.3365463	2.595513	-0.29282674	-0.19868179	-0.742848	-0.6865003	1.5794586	0.6559358	0.57856476	-0.4368133	0.5466463	-1.7410016	0.59399015	0.62113106	-0.28364953	-0.09637787	-0.009849032	0.39507908	0.31545997	-0.21562302	0.9599375	0.1286626	-0.7585479	0.54550284	0.22244872	-0.85993564	0.5274706	0.83817667	-0.11248646	1.0737329	0.64603627	0.4612122	-0.19258778	2.3735197	1.1646422	1.8365285	-0.8426429	1.5423279	-0.43151793	1.7784953	0.9628608	-0.729004	-0.36896488	0.71375006	-0.26609835	0.34082034	-0.20766254	0.5412666	-0.64998007	0.75301814	0.34325558	0.563373	2.109418	-0.58918756	-0.6250483	-0.13764705	-0.0006689467	0.6634739	0.48187828	0.7575187	-1.6935887	0.099242926	0.048690714	-1.6421471	0.8567328	-0.9770911	-0.6596787	-0.05430323
1.971673	1.2564327	0.47949523	1.7624218	-1.7605456	0.62938285	0.032647	0.3802009	-1.6725128	-1.4486437	-0.13888128	-0.23958537	0.28309572	0.7223018	0.594132	-0.7504271	-1.0137101	-0.5085463	0.64043605	0.11730043	-1.0679506	-1.0955404	-1.0322287	0.3228976	0.9253902	0.8116941	-0.08489424	-0.139822	-0.2620627	0.2589013	0.23379663	-0.3612252	-0.8478	-0.13038471	0.8269899	-1.3093282	-0.97118586	-0.9411546	-0.9907156	-0.96943265	0.69927937	-0.8244664	-0.11066961	1.0635939	-0.39809608	-0.35032132	0.3875314	-0.15579645	0.63055944	0.58596534	-0.7846961	0.66100687	1.0898068	-0.51083165	0.3226541	-0.6844032	-0.60743827	0.36859173	0.4333698	-0.023736265	0.2640656	1.0693141	-0.8265995	1.3820753	0.93058455	-0.3541185	1.4967624	0.7372066	1.0860292	-0.23430684	0.38842827	-0.91550994	0.25349054	0.022271464	-0.872867	-1.417123	-0.04556222	0.44444788	0.9855199	-0.7582063	1.4193258	0.13312252	-0.7594629	-0.28362867	-1.3526247	-0.22918314	-1.1276137	-0.2650744	0.43995452	1.3146577	1.4932078	0.6611934	-0.7925898	-1.6220893	-1.5700868	-0.92351204	0.75184804	-2.331242	0.24062756	0.3718439	0.119216606	-0.42728823	-2.1074688	1.823424	0.6715646	-1.1427513	-0.13535817	-0.21809809	0.96737576	0.48694178	-2.2186344	-0.032684576	-0.27750212	-0.35877252	0.9198412	-0.2274605	-0.9203182	-0.809695	-0.5071501	0.43702096	0.28899255	0.04160534	0.08786548	-0.9715736	0.17278649	-0.6470842	-0.40521702	-0.15950026
-1.6971482	-1.3753921	0.5518384	-0.29656112	-0.8463051	0.04351611	-1.8768566	0.2651137	0.59441555	-0.4812308	0.14621776	1.810965	0.16497664	0.85368663	1.1191562	-0.22540806	-0.112268604	1.581821	0.36275753	-0.32573053	-1.8972169	1.4069761	-0.97123355	-0.5935525	-0.5666015	-2.1763785	-1.1809322	1.1746528	1.4568452	0.039620187	-0.12690207	-0.9593067	-0.23642768	0.0141898785	0.8695251	-0.09930822	0.024924623	-1.2297411	-0.8178472	-0.1784369	0.7127278	-0.33297098	-1.6359268	-1.1855878	0.38434845	0.10028426	1.866683	2.3361773	-0.51853734	0.11475803	-0.4082164	-0.107955866	-0.4470731	-1.0731397	-1.4891844	0.84314424	-0.38171136	0.10177769	0.26835483	-0.8295037	0.2741155	-0.03146619	-0.45078176	-0.06781158	-0.38455695	-0.7332796	0.6672293	-1.95916	1.1556964	2.0084057	-0.30113587	0.53650093	0.72188485	-0.5426807	-1.4895368	-0.86513144	-0.38082558	0.8792969	-0.5530571	0.60698134	-0.2046761	0.722066	1.2356148	1.185664	-0.46227345	-0.063892335	-1.6633998	1.259064	0.1915953	-0.47278985	-1.4844567	-0.53210014	-1.3701738	-1.3194938	-1.1221998	0.4757323	0.23221695	-0.6999242	1.1061395	-0.48680046	0.73380363	0.7486481	-0.969152	0.68935204	1.0345004	2.290621	0.1651305	-1.0403994	0.952797	1.1415012	0.3133229	0.7994009	-0.21613996	0.536183	-1.5435044	0.16463748	0.032302175	0.3598566	0.27514273	-2.0884156	0.11350054	0.30909547	-0.86928	-0.36120284	0.800638	1.3248076	0.034947336	2.7340858
-1.2672836	-0.49367628	1.8309954	-0.3489609	0.09095999	-0.45577407	1.4626347	0.5119563	-0.93310124	-0.4089244	0.7476027	0.30395237	0.8211726	0.40349895	-0.029939549	1.2079662	1.2990279	2.5024624	-0.38477087	1.0193517	-0.91194373	-1.3725854	-0.1533959	-0.96450853	0.16051628	-0.63633716	-0.5169381	0.98082805	0.47499418	-1.1037021	0.07663782	0.6758986	-0.38688213	1.8153048	-1.3139148	0.0075249043	-0.4446476	-0.365165	1.5622315	-0.49248385	-3.157477	-0.8334081	-0.8942606	-0.5013222	-0.17976792	-1.4990108	0.6917178	-1.3019652	0.73253846	0.30100703	-1.9450991	0.30475575	-0.09320672	0.37911522	-0.4718396	-0.30620164	1.5184001	-1.1494474	2.4238873	0.43303084	0.48313576	0.12068253	-1.3485799	0.8333385	-0.994563	-1.1410955	0.3663101	1.0602884	-0.18107267	0.4012077	-0.34096134	0.5424841	-1.3692759	-0.13617624	0.60516953	0.21397068	-1.1615077	0.7490655	1.2332512	-0.25130126	0.9514268	-0.1905205	-0.5517315	-0.28610304	-0.13948095	0.4581177	-0.1790404	-1.2979482	1.563175	-1.1069084	-1.3668748	-1.1625448	-0.8922077	0.60190177	2.6271837	0.950388	-0.11978774	-0.9423916	0.36704952	-0.4343562	0.1693129	-0.101687446	-0.8620692	-1.1084402	-0.10648971	-0.43385944	0.586547	1.3783604	-0.6723073	0.5194236	0.73525083	0.8316302	-1.826976	-0.95853615	1.8878175	-0.6904858	0.442983	1.8904426	-0.77145094	0.99475175	0.2686031	2.1049757	-0.5947894	-0.7110627	-0.5461588	0.38662946	-0.85311776	-1.1059163
